Observer point at r[0]=1.262205e-01 AU
   time           vr          rho         temp           Bp          prs
7.108234e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.108819e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.109403e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.109988e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.110573e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.111158e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.111743e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.112329e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.112914e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.113500e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.114086e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.114672e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.115259e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.115845e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.116432e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.117019e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.117606e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.118193e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.118780e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.119368e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.119956e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.120544e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.121132e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.121720e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.122308e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.122897e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.123486e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.124075e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.124664e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.125253e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.125843e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.126433e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.127022e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.127612e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.128203e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.128793e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.129384e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.129974e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.130565e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.131157e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.131748e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.132339e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.132931e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.133523e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.134115e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.134707e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.135299e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.135892e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.136485e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.137078e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.137671e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.138264e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.138858e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.139451e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.140045e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.140639e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.141233e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.141828e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.142422e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.143017e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.143612e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.144207e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.144802e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.145398e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.145993e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.146589e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.147185e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.147781e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.148377e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.148974e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.149571e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.150168e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.150765e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.151362e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.151959e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.152557e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.153155e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.153753e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.154351e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.154949e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.155548e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.156147e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.156746e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.157345e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.157944e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.158543e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.159143e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.159743e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.160343e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.160943e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.161544e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.162144e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.162745e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.163346e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.163947e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.164548e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.165150e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.165751e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.166353e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.166955e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.167557e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.168160e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.168763e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.169365e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.169968e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.170571e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.171175e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.171778e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.172382e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.172986e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.173590e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.174194e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.174799e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.175403e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.176008e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.176613e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.177218e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.177824e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.178429e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.179035e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.179641e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.180247e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.180853e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.181460e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.182067e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.182673e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.183281e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.183888e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.184495e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.185103e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.185711e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.186319e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.186927e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.187535e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.188144e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.188753e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.189361e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.189971e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.190580e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.191189e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.191799e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.192409e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.193019e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.193629e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.194240e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.194850e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.195461e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.196072e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.196683e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.197295e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.197906e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.198518e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.199130e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.199742e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.200355e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.200967e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.201580e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.202193e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.202806e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.203419e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.204033e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.204646e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.205260e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.205874e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.206488e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.207103e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.207717e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.208332e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.208947e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.209562e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.210178e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.210793e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.211409e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.212025e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.212641e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.213258e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.213874e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.214491e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.215108e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.215725e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.216342e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.216960e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.217577e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.218195e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.218813e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.219432e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.220050e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.220669e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.221287e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.221906e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.222526e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.223145e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.223765e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.224384e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.225004e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.225625e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.226245e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.226866e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.227486e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.228107e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.228728e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.229350e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.229971e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.230593e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.231215e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.231837e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.232459e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.233082e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.233705e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.234327e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.234951e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.235574e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.236197e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.236821e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.237445e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.238069e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.238693e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.239318e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.239942e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.240567e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.241192e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.241817e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.242443e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.243068e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.243694e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.244320e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.244946e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.245573e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.246199e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.246826e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.247453e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.248080e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.248708e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.249335e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.249963e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.250591e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.251219e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.251847e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.252476e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.253105e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.253734e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.254363e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.254992e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.255622e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.256251e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.256881e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.257511e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.258142e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.258772e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.259403e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.260034e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.260665e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.261296e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.261928e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.262560e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.263191e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.263824e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.264456e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.265088e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.265721e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.266354e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.266987e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.267620e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.268254e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.268887e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.269521e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.270155e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.270790e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.271424e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.272059e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.272694e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.273329e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.273964e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.274600e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.275235e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.275871e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.276507e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.277143e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.277780e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.278417e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.279053e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.279690e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.280328e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.280965e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.281603e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.282241e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.282879e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.283517e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.284156e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
7.284794e-03 3.000000e+02 6.000000e+02 1.000000e+06 3.999956e+02 8.314473e+06
